GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "41000","Oregon",8,SAGDP6N,1,"...","All industry total ","Thousands of dollars",5110477,5082308,5099510,5613538,5802950,5965695,6130664,6516728,6927136,7274154,7675688,7827065,7781297,8433777,8654202,9191553,9546152,10113291,10563184,11259318,11720961,12500445,13731864,13796594,16223254,17208927
 "41000","Oregon",8,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",5110477,5082308,5099510,5613538,5802950,5965695,6130664,6516728,6927136,7274154,7675688,7827065,7781297,8433777,8654202,9191553,9546152,10113291,10563184,11259318,11720961,12500445,13731864,13796594,16223254,17208927
 "41000","Oregon",8,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",171274,155255,180847,179436,153274,140846,165334,156659,171265,190381,231602,247013,214917,227611,233084,239381,248189,280028,261902,245550,267981,282761,287615,299752,347366,389256
 "41000","Oregon",8,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",71248,65535,76228,70771,71944,67074,87965,89307,95364,108964,137018,134211,141448,130963,135547,137228,136716,157846,148002,139099,149220,148138,154847,163920,170828,189766
 "41000","Oregon",8,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",100026,89720,104619,108665,81330,73772,77370,67351,75901,81418,94585,112802,73469,96648,97538,102153,111474,122183,113900,106451,118761,134623,132768,135831,176538,199490
 "41000","Oregon",8,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",12205,12233,12551,14235,11307,11875,12444,13266,14981,17278,19197,18215,15935,16905,18747,19579,20966,22787,24997,29433,30745,33171,34138,36807,48453,48499
 "41000","Oregon",8,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",413,210,221,284,85,62,114,113,231,713,1109,1055,579,779,959,481,623,752,475,427,0,124,140,138,169,159
 "41000","Oregon",8,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",10598,10857,11105,12588,10714,11275,11674,12637,14188,15418,16945,15842,13616,14126,15187,16821,17361,18897,21351,26206,28104,30364,31365,33790,44877,44644
 "41000","Oregon",8,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",1194,1166,1224,1363,508,538,657,516,562,1147,1142,1318,1740,2000,2602,2277,2982,3139,3171,2799,2641,2683,2633,2879,3406,3696
 "41000","Oregon",8,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",216053,215979,220773,234011,232748,255306,274117,312147,301682,334113,344199,381313,370274,428751,466351,478600,474515,498891,505559,550310,526088,537881,592499,626011,734388,802141
 "41000","Oregon",8,SAGDP6N,11,"23","  Construction ","Thousands of dollars",91327,94405,93231,109623,100079,98997,96919,114257,137599,149862,160129,153829,128103,147176,145483,161407,174767,188152,201391,226986,256689,261252,300180,325786,365854,387818
